domain	last_responding_IP	server_ip	block_level	crawler_block_type	traceroute_block_type	block_status_code	lri_country	srv_country	lri_location_category	lri_comparison	lri_distance	merged_hops	min_diff	ref_ip	cdn_str	final_label
9gag.com	203.135.5.69	104.16.104.144	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
sxyprn.com	110.93.252.198	172.64.175.16	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
cineplex.com	213.144.176.232	45.223.17.225	HTTP	Blockpage	HTTP-PacketDrop	403-OTHER: Incapsula incident	ERR	ERR	ERR	FROM_TEST	FAR_FROM_SERVER	0	3	104.28.30.191	CDN_True	HTTP-Middlebox-Blocking-Other
gap.com	23.210.50.39	92.122.166.224	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	US	ERR	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	1	1	92.122.166.224	CDN_True	HTTP-Serverside-Blocking
sexu.com	110.93.252.172	172.64.173.14	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
oldwomansex.net	110.93.255.168	109.206.180.246	HTTP	Blockpage	HTTP-RST	N/A	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
zoominfo.com	203.135.5.69	104.16.168.82	HTTP	Blockpage	HTTP-PacketDrop	403-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
teenxxxvideo.org	110.93.252.172	149.56.37.160	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
buluw.com	52.93.69.189	13.35.175.95	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
findtestbanks.com	221.120.200.3	104.31.87.84	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:CLOUDFLARE_Security	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
xnxxhd.org	221.120.200.3	104.24.108.171	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
nisbets.com	203.135.5.69	104.16.176.228	HTTP	Blockpage	HTTP-PacketDrop	403-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
etcanada.com	203.135.5.69	192.0.66.80	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
huffingtonpost.com	110.93.252.172	106.10.248.150	HTTP	Blockpage	HTTP-RST	N/A	PK	SG	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
oxipay.co.nz	58.65.173.13	203.97.82.133	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER	PK	NZ	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	203.99.62.82	CDN_False	HTTP-Censorship
yourbrainonporn.com	110.93.252.198	104.31.14.169	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
bdcrictime.com	221.120.200.3	104.27.151.41	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER:ABUSE_BLOCKED-BV	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
zoma.to	23.210.52.201	72.247.179.217	HTTP	Blockpage	HTTP-TracerouteComplete	302-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
punishingbadteens.com	221.120.200.3	104.27.188.157	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
nuvid.com	149.11.135.114	88.208.39.131	HTTP	RST	HTTP-TracerouteComplete	N/A	US	NL	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	2	1	185.207.236.136	CDN_False	HTTP-Serverside-Blocking
shagle.com	203.135.5.69	104.23.130.8	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
techwebspace.com	203.135.5.69	68.65.120.202	HTTP	Blockpage	HTTP-PacketDrop	403-OTHER	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
hiido.com	172.16.36.134	14.17.112.251	HTTP	NoResponse	HTTP-PacketDrop	N/A	ERR	CN	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
faptitans.com	203.135.5.69	204.155.159.29	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
maksavit.ru	37.228.112.178	37.228.112.179	HTTP	RST	HTTP-TracerouteComplete	N/A	RU	RU	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
messytube.com	203.135.5.69	185.53.162.165	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
gettoby.com	110.93.252.198	35.197.26.227	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
bemalen.ml	221.120.200.3	104.28.19.186	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:CLOUDFLARE_Security	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
quiltedfox.com	150.222.132.5	54.192.137.67	HTTP	Blockpage	HTTP-TracerouteComplete	403-CLOUDFRONT	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
badoo.app	31.222.68.67	31.222.68.67	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	GB	GB	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	0	N/A	CDN_False	HTTP-Serverside-Blocking
53kf.com	203.135.5.69	101.69.182.131	HTTP	RST	HTTP-PacketDrop	N/A	PK	CN	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
rapidvid.to	217.20.127.11	78.159.101.195	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	DE	DE	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	0	N/A	CDN_False	HTTP-Serverside-Blocking
aquariumadvice.com	221.120.200.3	172.67.71.153	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER:ABUSE_BLOCKED-BV	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
javwide.tv	221.120.200.3	104.24.121.232	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
kodobac.com	52.93.69.197	13.35.175.72	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
chegg.com	52.93.69.197	13.35.175.72	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
hd-porno-tube.com	203.135.5.69	157.230.121.4	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
likee.video	203.135.5.69	164.90.98.96	HTTP	NoResponse	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
motherless.com	185.107.116.4	46.166.188.38	HTTP	RST	HTTP-TracerouteComplete	N/A	ERR	NL	ERR	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
minecraft.net	52.93.69.191	13.35.171.54	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
scarleteen.com	110.93.255.168	216.127.38.14	HTTP	RST	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
globaltestmarket.com	54.239.44.20	52.218.233.10	HTTP	Blockpage	HTTP-TracerouteComplete	200-UNCAUGHT:GEO_BLOCKED-Other	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
dirtypornvids.com	203.135.5.69	88.208.55.232	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
xxxmaturecougars.com	110.93.252.190	109.206.176.68	HTTP	Blockpage	HTTP-RST	N/A	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
watchxxxfree.com	221.120.200.3	172.67.138.252	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
fuckhdtube.com	203.135.5.69	88.208.60.186	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
girlgirl.com	110.93.252.99	216.18.176.58	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	93.93.51.223	CDN_False	HTTP-Censorship
manuelferrara.com	110.93.252.99	216.18.176.58	HTTP	Blockpage	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	93.93.51.223	CDN_False	HTTP-Censorship
adultsense.co	221.120.200.3	172.67.195.110	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
apartmenttherapy.com	27.111.228.34	151.101.194.49	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	SG	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	151.101.1.52	CDN_True	HTTP-Serverside-Blocking
savers.pk	185.1.15.41	104.16.238.24	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	AE	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	104.18.191.77	CDN_True	HTTP-Serverside-Blocking
comotions-arryards.com	52.95.65.149	13.126.62.108	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
videolucah.mobi	221.120.200.3	104.31.86.175	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
7-eleven.ca	221.120.200.3	104.20.47.147	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:ABUSE_BLOCKED-CAPTCHA	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
xhms.pro	149.11.105.10	185.207.236.118	HTTP	Blockpage	HTTP-PacketDrop	N/A	US	ERR	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	3	N/A	CDN_False	HTTP-Serverside-Blocking
chat-avenue.com	221.120.200.3	172.67.72.231	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
sweetpuss.com	203.135.5.69	205.196.17.173	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
videosgratis.tv	221.120.200.3	104.24.121.139	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
gocertify.com	104.44.22.202	52.165.159.174	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	12	1	52.176.3.36	CDN_False	HTTP-Serverside-Blocking
thumbzilla.com	62.115.153.243	66.254.114.42	HTTP	RST	HTTP-TracerouteComplete	N/A	ERR	US	ERR	FROM_TEST	N/A	0	1	66.254.114.68	CDN_False	Inconclusive
fashionista.com	203.135.5.69	151.101.66.98	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
hostedtube.com	203.135.5.69	31.192.121.200	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
gay0day.com	110.93.252.146	190.2.146.102	HTTP	Blockpage	HTTP-RST	N/A	PK	CW	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
xnxxbigcock.com	110.93.252.146	51.161.45.178	HTTP	RST	HTTP-RST	N/A	PK	GB	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
unrulymedia.com	52.93.28.148	52.216.236.170	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	6	1	3.230.82.190	CDN_True	HTTP-Serverside-Blocking
grafenegg.com	88.116.219.28	80.120.141.41	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER	AT	AT	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
xnxxporn.top	221.120.200.3	104.27.186.37	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
shadbase.com	203.135.5.69	104.23.131.62	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
hdsex.org	110.93.252.172	163.172.125.217	HTTP	Blockpage	HTTP-RST	N/A	PK	GB	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
sexxxx.space	110.93.252.172	104.31.1.163	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
envato-static.com	52.93.69.199	13.35.180.222	HTTP	Blockpage	HTTP-TracerouteComplete	403-AMAZON-CLOUDFRONT	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
bitcoingpumining.com	221.120.200.3	104.28.7.194	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:CLOUDFLARE_Security	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
adultsense.info	221.120.200.3	172.67.220.161	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
xvideosnovinhas.xyz	110.93.252.172	173.233.66.37	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
webtuna.com	203.135.5.69	79.125.11.143	HTTP	Blockpage	HTTP-RST	N/A	PK	IE	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
sogou.com	110.93.252.198	119.28.109.132	HTTP	Blockpage	HTTP-RST	N/A	PK	CN	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
ac-cloud.com	150.222.65.125	13.224.242.39	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
publicvm.com	110.93.255.226	67.214.175.75	HTTP	NoResponse	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	93.93.51.223	CDN_False	HTTP-Censorship
eyeson.com	52.93.250.173	143.204.122.101	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	4	1	N/A	CDN_True	HTTP-Serverside-Blocking
tnaflix.com	185.107.116.1	77.247.179.176	HTTP	RST	HTTP-TracerouteComplete	N/A	ERR	NL	ERR	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
techwalla.com	213.242.65.6	104.83.140.217	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	GB	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	1	1	104.83.140.217	CDN_True	HTTP-Serverside-Blocking
xxxpicss.com	221.120.200.3	172.67.209.137	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
myyouporn.com	110.93.252.172	104.31.9.159	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
swiggy.com	203.83.223.33	13.250.91.197	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:CLOUDFLARE_Security	SG	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	5	1	13.251.6.185	CDN_True	HTTP-Serverside-Blocking
frch.in	110.93.252.172	52.52.81.118	HTTP	NoResponse	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
dump.xxx	110.93.255.168	192.95.35.58	HTTP	RST	HTTP-RST	N/A	PK	CA	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
xhamster8.com	203.135.5.69	88.208.20.20	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
kik.com	110.93.252.172	52.216.142.235	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
nsfw247.to	221.120.200.3	104.31.77.138	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
videocelebs.net	203.135.5.69	5.45.79.22	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
morehardporn.com	110.93.252.190	162.254.188.86	HTTP	Blockpage	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
shopmyexchange.com	80.81.192.168	23.37.36.146	HTTP	Blockpage	HTTP-TracerouteComplete	403-AKAMAI	DE	NL	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	23.37.36.146	CDN_True	HTTP-Serverside-Blocking
historyplay.tv	221.120.200.3	172.67.8.136	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:ABUSE_BLOCKED-CAPTCHA	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
elephantjournal.com	110.93.252.146	104.27.206.92	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
nlcafe.hu	110.93.252.146	77.111.91.71	HTTP	Blockpage	HTTP-PacketDrop	N/A	PK	HU	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
worthofweb.com	221.120.200.3	172.67.68.189	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER:ABUSE_BLOCKED-BV	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
colorsbyindia.com	129.250.4.178	208.91.198.106	HTTP	Blockpage	HTTP-PacketDrop	403-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	3	N/A	CDN_False	HTTP-Serverside-Blocking
pornerbros.com	203.135.5.69	104.19.143.100	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
mmsbee.com	110.93.252.146	104.31.12.181	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
site123.com	52.93.69.97	54.76.177.85	HTTP	Blockpage	HTTP-TracerouteComplete	200-UNCAUGHT:GEO_BLOCKED-Other	US	IE	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	12	1	63.34.153.185	CDN_True	HTTP-Serverside-Blocking
sexfilm365.xxx	203.135.5.69	67.22.44.3	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
cams.com	58.65.173.13	69.165.105.13	HTTP	RST	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	203.99.62.82	CDN_False	HTTP-Censorship
porntube247.com	221.120.200.3	104.27.166.221	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
sexvid.xxx	221.120.200.3	162.251.108.60	HTTP	Blockpage	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_False	Inconclusive
watchxxxfree.xyz	221.120.200.3	172.67.193.121	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
porndex.com	110.93.252.172	104.31.2.175	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
4chan.org	203.135.5.69	104.19.128.108	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
postimage.org	110.93.252.190	46.229.175.90	HTTP	Blockpage	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
nexplaintsvege.info	150.222.115.63	13.227.130.22	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	4	1	N/A	CDN_True	HTTP-Serverside-Blocking
teenfucktory.com	110.93.252.198	149.3.133.154	HTTP	Blockpage	HTTP-RST	N/A	PK	GB	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
